50.0364 	EXP 	grating: autoDraw = False
50.0364 	EXP 	grating: ori = 0.0
50.0364 	EXP 	fixation: autoDraw = True
51.0266 	INFO 	Keyboard events cleared
51.0265 	EXP 	fixation: autoDraw = False
51.0265 	EXP 	grating: autoDraw = True
51.3208 	EXP 	grating: autoDraw = False
51.9588 	EXP 	New trial (rep=31, index=0): None
51.9607 	DATA 	Keypress: up
51.9640 	EXP 	fixation: autoDraw = False
51.9640 	EXP 	grating: autoDraw = False
51.9640 	EXP 	grating: ori = 0.0
51.9640 	EXP 	fixation: autoDraw = True
52.9541 	INFO 	Keyboard events cleared
52.9539 	EXP 	grating: autoDraw = True
52.9598 	EXP 	fixation: autoDraw = False
53.2431 	EXP 	grating: autoDraw = False
53.3578 	WARNING 	t of last frame was 81.55ms (=1/12)
53.7313 	EXP 	New trial (rep=32, index=0): None
53.7332 	DATA 	Keypress: up
53.7367 	EXP 	fixation: autoDraw = False
53.7367 	EXP 	grating: autoDraw = False
53.7367 	EXP 	grating: ori = 1.0
53.7367 	EXP 	fixation: autoDraw = True
54.7269 	INFO 	Keyboard events cleared
54.7267 	EXP 	fixation: autoDraw = False
54.7267 	EXP 	grating: autoDraw = True
55.0207 	EXP 	grating: autoDraw = False
55.1473 	EXP 	New trial (rep=33, index=0): None
55.1491 	DATA 	Keypress: down
55.1530 	EXP 	fixation: autoDraw = False
55.1530 	EXP 	grating: autoDraw = False
55.1530 	EXP 	grating: ori = 0.0
55.1530 	EXP 	fixation: autoDraw = True
56.1433 	INFO 	Keyboard events cleared
56.1431 	EXP 	fixation: autoDraw = False
56.1431 	EXP 	grating: autoDraw = True
56.4375 	EXP 	grating: autoDraw = False
57.1089 	EXP 	New trial (rep=34, index=0): None
57.1107 	DATA 	Keypress: up
57.1139 	EXP 	fixation: autoDraw = False
57.1139 	EXP 	grating: autoDraw = False
57.1139 	EXP 	grating: ori = 0.0
57.1139 	EXP 	fixation: autoDraw = True
58.1043 	INFO 	Keyboard events cleared
58.1042 	EXP 	grating: autoDraw = True
58.1100 	EXP 	fixation: autoDraw = False
58.3932 	EXP 	grating: autoDraw = False
58.8642 	EXP 	New trial (rep=35, index=0): None
58.8660 	DATA 	Keypress: up
58.8696 	EXP 	fixation: autoDraw = False
58.8696 	EXP 	grating: autoDraw = False
58.8696 	EXP 	grating: ori = 0.0
58.8696 	EXP 	fixation: autoDraw = True
59.8606 	INFO 	Keyboard events cleared
59.8604 	EXP 	fixation: autoDraw = False
59.8604 	EXP 	grating: autoDraw = True
60.1539 	EXP 	grating: autoDraw = False
60.2258 	EXP 	New trial (rep=36, index=0): None
60.2275 	DATA 	Keypress: down
60.2307 	EXP 	fixation: autoDraw = False
